State,Year,Region,Month,Gender,Product,Units Sold,Total Sales
New York,2020,Northeast,5,Women's,Apparel,1560,102674
New York,2020,Northeast,5,Women's,Athletic Footwear,1431,74196
New York,2020,Northeast,5,Women's,Street Footwear,1568,81626
New York,2020,Northeast,7,Men's,Athletic Footwear,1395,46170
New York,2020,Northeast,7,Men's,Street Footwear,1404,33516
New York,2020,Northeast,7,Women's,Apparel,1630,106040
New York,2020,Northeast,7,Women's,Athletic Footwear,1085,36120
New York,2020,Northeast,7,Women's,Street Footwear,1148,37856
New York,2021,Northeast,1,Men's,Apparel,645,32105
New York,2021,Northeast,1,Men's,Athletic Footwear,756,30084
New York,2021,Northeast,1,Men's,Street Footwear,1016,40424
New York,2021,Northeast,1,Women's,Apparel,756,29928
New York,2021,Northeast,1,Women's,Athletic Footwear,581,20204
New York,2021,Northeast,1,Women's,Street Footwear,768,22872
New York,2021,Northeast,2,Men's,Apparel,704,37950
New York,2021,Northeast,2,Men's,Athletic Footwear,645,25365
New York,2021,Northeast,2,Men's,Street Footwear,1088,42806
New York,2021,Northeast,2,Women's,Apparel,832,36894
New York,2021,Northeast,2,Women's,Athletic Footwear,608,23921
New York,2021,Northeast,2,Women's,Street Footwear,693,20647
New York,2021,Northeast,3,Men's,Apparel,608,32908
New York,2021,Northeast,3,Men's,Athletic Footwear,715,32010
New York,2021,Northeast,3,Men's,Street Footwear,1122,50238
New York,2021,Northeast,3,Women's,Apparel,736,32798
New York,2021,Northeast,3,Women's,Athletic Footwear,531,21134
New York,2021,Northeast,3,Women's,Street Footwear,736,25438
New York,2021,Northeast,4,Men's,Apparel,599,32325
New York,2021,Northeast,4,Men's,Athletic Footwear,672,29946
New York,2021,Northeast,4,Men's,Street Footwear,1073,47541
New York,2021,Northeast,4,Women's,Apparel,756,33396
New York,2021,Northeast,4,Women's,Athletic Footwear,585,22995
New York,2021,Northeast,4,Women's,Street Footwear,677,23543
New York,2021,Northeast,5,Men's,Apparel,662,39172
New York,2021,Northeast,5,Men's,Athletic Footwear,736,40158
New York,2021,Northeast,5,Men's,Street Footwear,1131,60900
New York,2021,Northeast,5,Women's,Apparel,794,50596
New York,2021,Northeast,5,Women's,Athletic Footwear,630,31110
New York,2021,Northeast,5,Women's,Street Footwear,710,35340
New York,2021,Northeast,6,Men's,Apparel,725,46675
New York,2021,Northeast,6,Men's,Athletic Footwear,800,43825
New York,2021,Northeast,6,Men's,Street Footwear,1138,68017
New York,2021,Northeast,6,Women's,Apparel,906,63239
New York,2021,Northeast,6,Women's,Athletic Footwear,719,35806
New York,2021,Northeast,6,Women's,Street Footwear,750,37200
New York,2021,Northeast,7,Men's,Apparel,768,49416
New York,2021,Northeast,7,Men's,Athletic Footwear,896,52976
New York,2021,Northeast,7,Men's,Street Footwear,1197,76323
New York,2021,Northeast,7,Women's,Apparel,969,67054
New York,2021,Northeast,7,Women's,Athletic Footwear,725,39575
New York,2021,Northeast,7,Women's,Street Footwear,794,42994
New York,2021,Northeast,8,Men's,Apparel,699,37998
New York,2021,Northeast,8,Men's,Athletic Footwear,910,53550
New York,2021,Northeast,8,Men's,Street Footwear,1175,75625
New York,2021,Northeast,8,Women's,Apparel,943,55490
New York,2021,Northeast,8,Women's,Athletic Footwear,725,32025
New York,2021,Northeast,8,Women's,Street Footwear,813,43963
New York,2021,Northeast,9,Men's,Apparel,656,35556
New York,2021,Northeast,9,Men's,Athletic Footwear,813,40324
New York,2021,Northeast,9,Men's,Street Footwear,1088,58650
New York,2021,Northeast,9,Women's,Apparel,781,46704
New York,2021,Northeast,9,Women's,Athletic Footwear,662,29653
New York,2021,Northeast,9,Women's,Street Footwear,688,30408
New York,2021,Northeast,10,Men's,Apparel,650,38850
New York,2021,Northeast,10,Men's,Athletic Footwear,781,38426
New York,2021,Northeast,10,Men's,Street Footwear,1008,59856
New York,2021,Northeast,10,Women's,Apparel,781,50609
New York,2021,Northeast,10,Women's,Athletic Footwear,635,31075
New York,2021,Northeast,10,Women's,Street Footwear,662,32552
New York,2021,Northeast,11,Men's,Apparel,704,45298
New York,2021,Northeast,11,Men's,Athletic Footwear,762,37938
New York,2021,Northeast,11,Men's,Street Footwear,992,58652
New York,2021,Northeast,11,Women's,Apparel,826,57468
New York,2021,Northeast,11,Women's,Athletic Footwear,719,35518
New York,2021,Northeast,11,Women's,Street Footwear,692,33865
New York,2021,Northeast,12,Men's,Apparel,730,46675
New York,2021,Northeast,12,Men's,Athletic Footwear,844,45744
New York,2021,Northeast,12,Men's,Street Footwear,1120,71330
New York,2021,Northeast,12,Women's,Apparel,857,59808
New York,2021,Northeast,12,Women's,Athletic Footwear,730,39995
New York,2021,Northeast,12,Women's,Street Footwear,788,42851
North Carolina,2021,Southeast,1,Men's,Apparel,603,27007
North Carolina,2021,Southeast,1,Men's,Athletic Footwear,725,25075
North Carolina,2021,Southeast,1,Men's,Street Footwear,969,33333
North Carolina,2021,Southeast,1,Women's,Apparel,748,25661
North Carolina,2021,Southeast,1,Women's,Athletic Footwear,548,16317
North Carolina,2021,Southeast,1,Women's,Street Footwear,742,18383
North Carolina,2021,Southeast,2,Men's,Apparel,780,34920
North Carolina,2021,Southeast,2,Men's,Athletic Footwear,618,21344
North Carolina,2021,Southeast,2,Men's,Street Footwear,1056,36267
North Carolina,2021,Southeast,2,Women's,Apparel,903,26887
North Carolina,2021,Southeast,2,Women's,Athletic Footwear,667,19868
North Carolina,2021,Southeast,2,Women's,Street Footwear,683,16759
North Carolina,2021,Southeast,3,Men's,Apparel,683,26846
North Carolina,2021,Southeast,3,Men's,Athletic Footwear,750,22350
North Carolina,2021,Southeast,3,Men's,Street Footwear,1196,35328
North Carolina,2021,Southeast,3,Women's,Apparel,794,23313
North Carolina,2021,Southeast,3,Women's,Athletic Footwear,599,14974
North Carolina,2021,Southeast,3,Women's,Street Footwear,806,15939
North Carolina,2021,Southeast,4,Men's,Apparel,656,29127
North Carolina,2021,Southeast,4,Men's,Athletic Footwear,730,21590
North Carolina,2021,Southeast,4,Men's,Street Footwear,1138,33351
North Carolina,2021,Southeast,4,Women's,Apparel,864,29673
North Carolina,2021,Southeast,4,Women's,Athletic Footwear,640,15859
North Carolina,2021,Southeast,4,Women's,Street Footwear,719,14380
North Carolina,2021,Southeast,5,Men's,Apparel,750,36899
North Carolina,2021,Southeast,5,Men's,Athletic Footwear,832,36894
North Carolina,2021,Southeast,5,Men's,Street Footwear,1191,52611
North Carolina,2021,Southeast,5,Women's,Apparel,903,48852
North Carolina,2021,Southeast,5,Women's,Athletic Footwear,725,28700
North Carolina,2021,Southeast,5,Women's,Street Footwear,794,31253
North Carolina,2021,Southeast,6,Men's,Apparel,813,52193
North Carolina,2021,Southeast,6,Men's,Athletic Footwear,882,39144
North Carolina,2021,Southeast,6,Men's,Street Footwear,1188,58447
North Carolina,2021,Southeast,6,Women's,Apparel,1056,73227
North Carolina,2021,Southeast,6,Women's,Athletic Footwear,819,40781
North Carolina,2021,Southeast,6,Women's,Street Footwear,844,41693
North Carolina,2021,Southeast,7,Men's,Apparel,882,56238
North Carolina,2021,Southeast,7,Men's,Athletic Footwear,1024,60992
North Carolina,2021,Southeast,7,Men's,Street Footwear,1344,85890
North Carolina,2021,Southeast,7,Women's,Apparel,1138,78082
North Carolina,2021,Southeast,7,Women's,Athletic Footwear,878,47681
North Carolina,2021,Southeast,7,Women's,Street Footwear,921,50263
North Carolina,2021,Southeast,8,Men's,Apparel,826,45078
North Carolina,2021,Southeast,8,Men's,Athletic Footwear,1000,59600
North Carolina,2021,Southeast,8,Men's,Street Footwear,1333,85413
North Carolina,2021,Southeast,8,Women's,Apparel,1056,61974
North Carolina,2021,Southeast,8,Women's,Athletic Footwear,857,38383
North Carolina,2021,Southeast,8,Women's,Street Footwear,935,51215
North Carolina,2021,Southeast,9,Men's,Apparel,756,29928
North Carolina,2021,Southeast,9,Men's,Athletic Footwear,906,45119
North Carolina,2021,Southeast,9,Men's,Street Footwear,1175,64125
North Carolina,2021,Southeast,9,Women's,Apparel,903,39823
North Carolina,2021,Southeast,9,Women's,Athletic Footwear,750,22200
North Carolina,2021,Southeast,9,Women's,Street Footwear,800,23650
North Carolina,2021,Southeast,10,Men's,Apparel,699,31008
North Carolina,2021,Southeast,10,Men's,Athletic Footwear,896,30968
North Carolina,2021,Southeast,10,Men's,Street Footwear,1120,49665
North Carolina,2021,Southeast,10,Women's,Apparel,851,42198
North Carolina,2021,Southeast,10,Women's,Athletic Footwear,710,24690
North Carolina,2021,Southeast,10,Women's,Street Footwear,725,25225
North Carolina,2021,Southeast,11,Men's,Apparel,788,58611
North Carolina,2021,Southeast,11,Men's,Athletic Footwear,845,28990
North Carolina,2021,Southeast,11,Men's,Street Footwear,1040,46585
North Carolina,2021,Southeast,11,Women's,Apparel,935,69495
North Carolina,2021,Southeast,11,Women's,Athletic Footwear,813,47965
North Carolina,2021,Southeast,11,Women's,Street Footwear,762,30146
North Carolina,2021,Southeast,12,Men's,Apparel,844,58235
North Carolina,2021,Southeast,12,Men's,Athletic Footwear,977,57610
North Carolina,2021,Southeast,12,Men's,Street Footwear,1219,83866
North Carolina,2021,Southeast,12,Women's,Apparel,1000,73650
North Carolina,2021,Southeast,12,Women's,Athletic Footwear,871,51280
North Carolina,2021,Southeast,12,Women's,Street Footwear,943,55490
North Dakota,2021,Midwest,1,Men's,Apparel,192,7596
North Dakota,2021,Midwest,1,Men's,Athletic Footwear,320,9530
North Dakota,2021,Midwest,1,Men's,Street Footwear,563,16551
North Dakota,2021,Midwest,1,Women's,Apparel,325,9600
North Dakota,2021,Midwest,1,Women's,Athletic Footwear,126,3124
North Dakota,2021,Midwest,1,Women's,Street Footwear,318,6292
North Dakota,2021,Midwest,2,Men's,Apparel,226,10016
North Dakota,2021,Midwest,2,Men's,Athletic Footwear,195,5760
North Dakota,2021,Midwest,2,Men's,Street Footwear,645,19060
North Dakota,2021,Midwest,2,Women's,Apparel,344,8461
North Dakota,2021,Midwest,2,Women's,Athletic Footwear,130,3870
North Dakota,2021,Midwest,2,Women's,Street Footwear,256,5064
North Dakota,2021,Midwest,3,Men's,Apparel,161,6296
North Dakota,2021,Midwest,3,Men's,Athletic Footwear,258,7566
North Dakota,2021,Midwest,3,Men's,Street Footwear,629,18736
North Dakota,2021,Midwest,3,Women's,Apparel,288,8514
North Dakota,2021,Midwest,3,Women's,Athletic Footwear,97,2424
North Dakota,2021,Midwest,3,Women's,Street Footwear,281,5564
North Dakota,2021,Midwest,4,Men's,Apparel,130,7740
North Dakota,2021,Midwest,4,Men's,Athletic Footwear,194,5732
North Dakota,2021,Midwest,4,Men's,Street Footwear,563,16664
North Dakota,2021,Midwest,4,Women's,Apparel,293,14582
North Dakota,2021,Midwest,4,Women's,Athletic Footwear,97,2402
North Dakota,2021,Midwest,4,Women's,Street Footwear,191,3779
North Dakota,2021,Midwest,5,Men's,Apparel,156,7675
North Dakota,2021,Midwest,5,Men's,Athletic Footwear,254,11214
North Dakota,2021,Midwest,5,Men's,Street Footwear,624,36795
North Dakota,2021,Midwest,5,Women's,Apparel,325,17649
North Dakota,2021,Midwest,5,Women's,Athletic Footwear,126,4936
North Dakota,2021,Midwest,5,Women's,Street Footwear,226,8887
North Dakota,2021,Midwest,6,Men's,Apparel,222,8786
North Dakota,2021,Midwest,6,Men's,Athletic Footwear,315,10830
North Dakota,2021,Midwest,6,Men's,Street Footwear,625,24500
North Dakota,2021,Midwest,6,Women's,Apparel,416,22516
North Dakota,2021,Midwest,6,Women's,Athletic Footwear,226,6729
North Dakota,2021,Midwest,6,Women's,Street Footwear,260,7620
North Dakota,2021,Midwest,7,Men's,Apparel,260,12940
North Dakota,2021,Midwest,7,Men's,Athletic Footwear,384,17196
North Dakota,2021,Midwest,7,Men's,Street Footwear,710,35180
North Dakota,2021,Midwest,7,Women's,Apparel,473,25917
North Dakota,2021,Midwest,7,Women's,Athletic Footwear,228,9014
North Dakota,2021,Midwest,7,Women's,Street Footwear,284,11183
North Dakota,2021,Midwest,8,Men's,Apparel,219,10774
North Dakota,2021,Midwest,8,Men's,Athletic Footwear,390,17280
North Dakota,2021,Midwest,8,Men's,Street Footwear,672,33012
North Dakota,2021,Midwest,8,Women's,Apparel,445,24380
North Dakota,2021,Midwest,8,Women's,Athletic Footwear,252,9976
North Dakota,2021,Midwest,8,Women's,Street Footwear,288,11331
North Dakota,2021,Midwest,9,Men's,Apparel,192,7512
North Dakota,2021,Midwest,9,Men's,Athletic Footwear,347,12073
North Dakota,2021,Midwest,9,Men's,Street Footwear,608,23788
North Dakota,2021,Midwest,9,Women's,Apparel,288,12897
North Dakota,2021,Midwest,9,Women's,Athletic Footwear,194,5732
North Dakota,2021,Midwest,9,Women's,Street Footwear,226,6627
North Dakota,2021,Midwest,10,Men's,Apparel,159,7779
North Dakota,2021,Midwest,10,Men's,Athletic Footwear,323,12628
North Dakota,2021,Midwest,10,Men's,Street Footwear,516,25683
North Dakota,2021,Midwest,10,Women's,Apparel,323,17618
North Dakota,2021,Midwest,10,Women's,Athletic Footwear,158,6254
North Dakota,2021,Midwest,10,Women's,Street Footwear,189,7521
North Dakota,2021,Midwest,11,Men's,Apparel,194,11420
North Dakota,2021,Midwest,11,Men's,Athletic Footwear,323,12628
North Dakota,2021,Midwest,11,Men's,Street Footwear,520,25879
North Dakota,2021,Midwest,11,Women's,Apparel,315,20149
North Dakota,2021,Midwest,11,Women's,Athletic Footwear,222,8833
North Dakota,2021,Midwest,11,Women's,Street Footwear,248,9867
North Dakota,2021,Midwest,12,Men's,Apparel,254,15132
North Dakota,2021,Midwest,12,Men's,Athletic Footwear,375,18450
North Dakota,2021,Midwest,12,Men's,Street Footwear,650,38250
North Dakota,2021,Midwest,12,Women's,Apparel,378,24413
North Dakota,2021,Midwest,12,Women's,Athletic Footwear,254,12538
North Dakota,2021,Midwest,12,Women's,Street Footwear,323,16004
Ohio,2021,Midwest,1,Men's,Apparel,252,12391
Ohio,2021,Midwest,1,Men's,Athletic Footwear,378,14964
Ohio,2021,Midwest,1,Men's,Street Footwear,635,24995
Ohio,2021,Midwest,1,Women's,Apparel,381,14997
Ohio,2021,Midwest,1,Women's,Athletic Footwear,192,6678
Ohio,2021,Midwest,1,Women's,Street Footwear,375,11100
Ohio,2021,Midwest,2,Men's,Apparel,572,25252
Ohio,2021,Midwest,2,Men's,Athletic Footwear,258,10204
Ohio,2021,Midwest,2,Men's,Street Footwear,688,27244
Ohio,2021,Midwest,2,Women's,Apparel,693,20647
Ohio,2021,Midwest,2,Women's,Athletic Footwear,476,14179
Ohio,2021,Midwest,2,Women's,Street Footwear,313,9327
Ohio,2021,Midwest,3,Men's,Apparel,488,19181
Ohio,2021,Midwest,3,Men's,Athletic Footwear,576,16902
Ohio,2021,Midwest,3,Men's,Street Footwear,1001,29337
Ohio,2021,Midwest,3,Women's,Apparel,603,17834
Ohio,2021,Midwest,3,Women's,Athletic Footwear,423,10476
Ohio,2021,Midwest,3,Women's,Street Footwear,599,11980
Ohio,2021,Midwest,4,Men's,Apparel,476,21117
Ohio,2021,Midwest,4,Men's,Athletic Footwear,536,15858
Ohio,2021,Midwest,4,Men's,Street Footwear,943,27854
Ohio,2021,Midwest,4,Women's,Apparel,662,23033
Ohio,2021,Midwest,4,Women's,Athletic Footwear,452,11197
Ohio,2021,Midwest,4,Women's,Street Footwear,531,10514
Ohio,2021,Midwest,5,Men's,Apparel,576,28673
Ohio,2021,Midwest,5,Men's,Athletic Footwear,635,28440
Ohio,2021,Midwest,5,Men's,Street Footwear,1002,44469
Ohio,2021,Midwest,5,Women's,Apparel,693,37828
Ohio,2021,Midwest,5,Women's,Athletic Footwear,548,21674
Ohio,2021,Midwest,5,Women's,Street Footwear,618,24577
Ohio,2021,Midwest,6,Men's,Apparel,650,41800
Ohio,2021,Midwest,6,Men's,Athletic Footwear,688,30408
Ohio,2021,Midwest,6,Men's,Street Footwear,1032,51367
Ohio,2021,Midwest,6,Women's,Apparel,871,59794
Ohio,2021,Midwest,6,Women's,Athletic Footwear,640,31860
Ohio,2021,Midwest,6,Women's,Street Footwear,667,33208
Ohio,2021,Midwest,7,Men's,Apparel,704,44836
Ohio,2021,Midwest,7,Men's,Athletic Footwear,845,49920
Ohio,2021,Midwest,7,Men's,Street Footwear,1152,74376
Ohio,2021,Midwest,7,Women's,Apparel,906,63239
Ohio,2021,Midwest,7,Women's,Athletic Footwear,677,36931
Ohio,2021,Midwest,7,Women's,Street Footwear,748,40448
Ohio,2021,Midwest,8,Men's,Apparel,635,34250
Ohio,2021,Midwest,8,Men's,Athletic Footwear,845,50310
Ohio,2021,Midwest,8,Men's,Street Footwear,1103,70783
Ohio,2021,Midwest,8,Women's,Apparel,844,49626
Ohio,2021,Midwest,8,Women's,Athletic Footwear,683,30103
Ohio,2021,Midwest,8,Women's,Street Footwear,725,39575
Ohio,2021,Midwest,9,Men's,Apparel,572,19654
Ohio,2021,Midwest,9,Men's,Athletic Footwear,748,36881
Ohio,2021,Midwest,9,Men's,Street Footwear,1000,53875
Ohio,2021,Midwest,9,Women's,Apparel,688,27106
Ohio,2021,Midwest,9,Women's,Athletic Footwear,563,13962
Ohio,2021,Midwest,9,Women's,Street Footwear,613,15049
Ohio,2021,Midwest,10,Men's,Apparel,516,20292
Ohio,2021,Midwest,10,Men's,Athletic Footwear,688,20502
Ohio,2021,Midwest,10,Men's,Street Footwear,935,36560
Ohio,2021,Midwest,10,Women's,Apparel,672,26586
Ohio,2021,Midwest,10,Women's,Athletic Footwear,512,15248
Ohio,2021,Midwest,10,Women's,Street Footwear,531,15612
Ohio,2021,Midwest,11,Men's,Apparel,613,48488
Ohio,2021,Midwest,11,Men's,Athletic Footwear,640,15860
Ohio,2021,Midwest,11,Men's,Street Footwear,844,29371
Ohio,2021,Midwest,11,Women's,Apparel,742,58358
Ohio,2021,Midwest,11,Women's,Athletic Footwear,635,40465
Ohio,2021,Midwest,11,Women's,Street Footwear,561,19287
Ohio,2021,Midwest,12,Men's,Apparel,667,49031
Ohio,2021,Midwest,12,Men's,Athletic Footwear,806,51485
Ohio,2021,Midwest,12,Men's,Street Footwear,1056,78045
Ohio,2021,Midwest,12,Women's,Apparel,781,61544
Ohio,2021,Midwest,12,Women's,Athletic Footwear,672,43386
Ohio,2021,Midwest,12,Women's,Street Footwear,736,46874
Oklahoma,2021,South,1,Men's,Apparel,403,13359
Oklahoma,2021,South,1,Men's,Athletic Footwear,546,12523
Oklahoma,2021,South,1,Men's,Street Footwear,875,20169
Oklahoma,2021,South,1,Women's,Apparel,571,13119
Oklahoma,2021,South,1,Women's,Athletic Footwear,326,6184
Oklahoma,2021,South,1,Women's,Street Footwear,554,7874
Oklahoma,2021,South,2,Men's,Apparel,410,13340
Oklahoma,2021,South,2,Men's,Athletic Footwear,390,9020
Oklahoma,2021,South,2,Men's,Street Footwear,966,22398
Oklahoma,2021,South,2,Women's,Apparel,560,10332
Oklahoma,2021,South,2,Women's,Athletic Footwear,282,5301
Oklahoma,2021,South,2,Women's,Street Footwear,465,6540
Oklahoma,2021,South,3,Men's,Apparel,285,9377
Oklahoma,2021,South,3,Men's,Athletic Footwear,401,7557
Oklahoma,2021,South,3,Men's,Street Footwear,906,16874
Oklahoma,2021,South,3,Women's,Apparel,432,10046
Oklahoma,2021,South,3,Women's,Athletic Footwear,198,3803
Oklahoma,2021,South,3,Women's,Street Footwear,438,4051
Oklahoma,2021,South,4,Men's,Apparel,282,10472
Oklahoma,2021,South,4,Men's,Athletic Footwear,369,8542
Oklahoma,2021,South,4,Men's,Street Footwear,861,20453
Oklahoma,2021,South,4,Women's,Apparel,530,14824
Oklahoma,2021,South,4,Women's,Athletic Footwear,242,4514
Oklahoma,2021,South,4,Women's,Street Footwear,363,5027
Oklahoma,2021,South,5,Men's,Apparel,405,17114
Oklahoma,2021,South,5,Men's,Athletic Footwear,480,18090
Oklahoma,2021,South,5,Men's,Street Footwear,941,34824
Oklahoma,2021,South,5,Women's,Apparel,564,23693
Oklahoma,2021,South,5,Women's,Athletic Footwear,358,11805
Oklahoma,2021,South,5,Women's,Street Footwear,435,14449
Oklahoma,2021,South,6,Men's,Apparel,492,25241
Oklahoma,2021,South,6,Men's,Athletic Footwear,561,18229
Oklahoma,2021,South,6,Men's,Street Footwear,948,36072
Oklahoma,2021,South,6,Women's,Apparel,742,41040
Oklahoma,2021,South,6,Women's,Athletic Footwear,489,18264
Oklahoma,2021,South,6,Women's,Street Footwear,520,19057
Oklahoma,2021,South,7,Men's,Apparel,564,31770
Oklahoma,2021,South,7,Men's,Athletic Footwear,702,32490
Oklahoma,2021,South,7,Men's,Street Footwear,1120,57833
Oklahoma,2021,South,7,Women's,Apparel,830,50122
Oklahoma,2021,South,7,Women's,Athletic Footwear,517,21962
Oklahoma,2021,South,7,Women's,Street Footwear,600,25334
Oklahoma,2021,South,8,Men's,Apparel,486,23007
Oklahoma,2021,South,8,Men's,Athletic Footwear,703,35693
Oklahoma,2021,South,8,Men's,Street Footwear,1094,60514
Oklahoma,2021,South,8,Women's,Apparel,765,38965
Oklahoma,2021,South,8,Women's,Athletic Footwear,524,19808
Oklahoma,2021,South,8,Women's,Street Footwear,601,28355
Oklahoma,2021,South,9,Men's,Apparel,396,9374
Oklahoma,2021,South,9,Men's,Athletic Footwear,601,22308
Oklahoma,2021,South,9,Men's,Street Footwear,921,42960
Oklahoma,2021,South,9,Women's,Apparel,560,15785
Oklahoma,2021,South,9,Women's,Athletic Footwear,396,5628
Oklahoma,2021,South,9,Women's,Street Footwear,435,6183
Oklahoma,2021,South,10,Men's,Apparel,318,8946
Oklahoma,2021,South,10,Men's,Athletic Footwear,550,10240
Oklahoma,2021,South,10,Men's,Street Footwear,835,23183
Oklahoma,2021,South,10,Women's,Apparel,517,14611
Oklahoma,2021,South,10,Women's,Athletic Footwear,314,5866
Oklahoma,2021,South,10,Women's,Street Footwear,355,6656
Oklahoma,2021,South,11,Men's,Apparel,437,31192
Oklahoma,2021,South,11,Men's,Athletic Footwear,474,6648
Oklahoma,2021,South,11,Men's,Street Footwear,774,17590
Oklahoma,2021,South,11,Women's,Apparel,608,43365
Oklahoma,2021,South,11,Women's,Athletic Footwear,465,23730
Oklahoma,2021,South,11,Women's,Street Footwear,400,9366
Oklahoma,2021,South,12,Men's,Apparel,504,33729
Oklahoma,2021,South,12,Men's,Athletic Footwear,693,39405
Oklahoma,2021,South,12,Men's,Street Footwear,994,65566
Oklahoma,2021,South,12,Women's,Apparel,676,46767
Oklahoma,2021,South,12,Women's,Athletic Footwear,533,29706
Oklahoma,2021,South,12,Women's,Street Footwear,607,33819
Oregon,2021,West,1,Men's,Apparel,326,14912
Oregon,2021,West,1,Men's,Athletic Footwear,624,26044
Oregon,2021,West,1,Men's,Street Footwear,620,20660
Oregon,2021,West,1,Women's,Apparel,712,30012
Oregon,2021,West,1,Women's,Athletic Footwear,396,16690
Oregon,2021,West,1,Women's,Street Footwear,640,27040
Oregon,2021,West,2,Men's,Apparel,206,8597
Oregon,2021,West,2,Men's,Athletic Footwear,640,26600
Oregon,2021,West,2,Men's,Street Footwear,815,26320
Oregon,2021,West,2,Women's,Apparel,508,18889
Oregon,2021,West,2,Women's,Athletic Footwear,322,12118
Oregon,2021,West,2,Women's,Street Footwear,652,27408
Oregon,2021,West,3,Men's,Apparel,156,8194
Oregon,2021,West,3,Men's,Athletic Footwear,508,23995
Oregon,2021,West,3,Men's,Street Footwear,746,27868
Oregon,2021,West,3,Women's,Apparel,477,22863
Oregon,2021,West,3,Women's,Athletic Footwear,390,18610
Oregon,2021,West,3,Women's,Street Footwear,550,28593
Oregon,2021,West,4,Men's,Apparel,200,9382
Oregon,2021,West,4,Men's,Athletic Footwear,446,24414
Oregon,2021,West,4,Men's,Street Footwear,765,39753
Oregon,2021,West,4,Women's,Apparel,474,28866
Oregon,2021,West,4,Women's,Athletic Footwear,358,15088
Oregon,2021,West,4,Women's,Street Footwear,524,29533
Oregon,2021,West,5,Men's,Apparel,277,11592
Oregon,2021,West,5,Men's,Athletic Footwear,564,28424
Oregon,2021,West,5,Men's,Street Footwear,800,38005
Oregon,2021,West,5,Women's,Apparel,856,47990
Oregon,2021,West,5,Women's,Athletic Footwear,452,20919
Oregon,2021,West,5,Women's,Street Footwear,564,28641
Oregon,2021,West,6,Men's,Apparel,648,54668
Oregon,2021,West,6,Men's,Athletic Footwear,1021,62221
Oregon,2021,West,6,Men's,Street Footwear,1240,64419
Oregon,2021,West,6,Women's,Apparel,1120,108549
Oregon,2021,West,6,Women's,Athletic Footwear,862,64790
Oregon,2021,West,6,Women's,Street Footwear,1047,77766
Oregon,2021,West,7,Men's,Apparel,954,80568
Oregon,2021,West,7,Men's,Athletic Footwear,1113,93982
Oregon,2021,West,7,Men's,Street Footwear,1403,110275
Oregon,2021,West,7,Women's,Apparel,954,93462
Oregon,2021,West,7,Women's,Athletic Footwear,886,70711
Oregon,2021,West,7,Women's,Street Footwear,1034,87104
Oregon,2021,West,8,Men's,Apparel,689,45278
Oregon,2021,West,8,Men's,Athletic Footwear,1264,95580
Oregon,2021,West,8,Men's,Street Footwear,1256,105864
Oregon,2021,West,8,Women's,Apparel,411,28451
Oregon,2021,West,8,Women's,Athletic Footwear,672,44242
Oregon,2021,West,8,Women's,Street Footwear,1060,69510
Oregon,2021,West,9,Men's,Apparel,361,20618
Oregon,2021,West,9,Men's,Athletic Footwear,730,37766
Oregon,2021,West,9,Men's,Street Footwear,721,33178
Oregon,2021,West,9,Women's,Apparel,408,17302
Oregon,2021,West,9,Women's,Athletic Footwear,314,14904
Oregon,2021,West,9,Women's,Street Footwear,408,19412
Oregon,2021,West,10,Men's,Apparel,468,24045
Oregon,2021,West,10,Men's,Athletic Footwear,846,42598
Oregon,2021,West,10,Men's,Street Footwear,571,21327
Oregon,2021,West,10,Women's,Apparel,578,32133
Oregon,2021,West,10,Women's,Athletic Footwear,520,22065
Oregon,2021,West,10,Women's,Street Footwear,550,25719
Oregon,2021,West,11,Men's,Apparel,681,46673
Oregon,2021,West,11,Men's,Athletic Footwear,1047,49334
Oregon,2021,West,11,Men's,Street Footwear,938,39947
Oregon,2021,West,11,Women's,Apparel,864,64069
Oregon,2021,West,11,Women's,Athletic Footwear,730,37242
Oregon,2021,West,11,Women's,Street Footwear,755,31615
Oregon,2021,West,12,Men's,Apparel,765,56054
Oregon,2021,West,12,Men's,Athletic Footwear,1201,84994
Oregon,2021,West,12,Men's,Street Footwear,1163,71693
Oregon,2021,West,12,Women's,Apparel,949,73251
Oregon,2021,West,12,Women's,Athletic Footwear,858,56826
Oregon,2021,West,12,Women's,Street Footwear,908,58819
Pennsylvania,2020,Northeast,1,Men's,Athletic Footwear,702,30123
Pennsylvania,2020,Northeast,1,Men's,Street Footwear,730,23920
Pennsylvania,2020,Northeast,1,Women's,Apparel,441,30668
Pennsylvania,2020,Northeast,1,Women's,Athletic Footwear,477,20301
Pennsylvania,2020,Northeast,1,Women's,Street Footwear,707,30087
Pennsylvania,2021,Northeast,10,Men's,Apparel,202,10540
Pennsylvania,2021,Northeast,10,Men's,Athletic Footwear,204,8573
Pennsylvania,2021,Northeast,10,Men's,Street Footwear,760,31685
Pennsylvania,2021,Northeast,10,Women's,Apparel,356,14988
Pennsylvania,2021,Northeast,10,Women's,Athletic Footwear,80,2983
Pennsylvania,2021,Northeast,10,Women's,Street Footwear,275,9039
Pennsylvania,2021,Northeast,11,Men's,Apparel,881,50251
Pennsylvania,2021,Northeast,11,Men's,Athletic Footwear,1663,87989
Pennsylvania,2021,Northeast,11,Men's,Street Footwear,3814,209159
Pennsylvania,2021,Northeast,11,Women's,Apparel,1842,100796
Pennsylvania,2021,Northeast,11,Women's,Athletic Footwear,840,41821
