Units Sold,Total Sales,Total Operating Profit,Price per Unit,Profit per Unit
282,10472,4025.62,37.13475177304964,14.275248226950355
530,14824,6397.66,27.969811320754715,12.071056603773584
369,8542,3240.93,23.149051490514903,8.783008130081301
242,4514,1932.0500000000002,18.65289256198347,7.983677685950414
861,20453,8876.24,23.75493612078978,10.309221835075494
363,5027,2176.56,13.848484848484848,5.996033057851239
405,17114,6470.799999999999,42.25679012345679,15.977283950617283
564,23693,10162.52,42.008865248226954,18.018652482269506
480,18090,6751.71,37.6875,14.0660625
358,11805,5061.38,32.97486033519553,14.137932960893854
941,34824,14921.64,37.00743889479277,15.85721572794899
435,14449,6120.88,33.216091954022986,14.070988505747128
492,25241,9495.939999999999,51.302845528455286,19.300691056910566
742,41040,17280.6,55.309973045822105,23.289218328840967
561,18229,6793.549999999999,32.49376114081996,12.10971479500891
489,18264,7784.1,37.34969325153374,15.91840490797546
948,36072,15449.52,38.050632911392405,16.296962025316457
520,19057,8089.63,36.64807692307692,15.55698076923077
564,31770,12054.8,56.329787234042556,21.373758865248227
830,50122,21774.93,60.387951807228916,26.23485542168675
702,32490,12303.0,46.282051282051285,17.525641025641026
517,21962,9468.970000000001,42.479690522243715,18.315222437137333
1120,57833,24429.88,51.636607142857144,21.812392857142857
600,25334,10842.33,42.223333333333336,18.07055
486,23007,8517.15,47.339506172839506,17.525
765,38965,16794.8,50.93464052287582,21.953986928104573
703,35693,13546.71,50.7724039829303,19.26985775248933
524,19808,8384.960000000001,37.80152671755725,16.001832061068704
1094,60514,25558.440000000002,55.31444241316271,23.36237659963437
601,28355,12333.01,47.17970049916806,20.5208153078203
396,9374,3484.1,23.671717171717173,8.798232323232323
560,15785,6811.35,28.1875,12.163125
601,22308,8395.24,37.118136439267886,13.968785357737104
396,5628,2368.14,14.212121212121213,5.9801515151515146
921,42960,18624.600000000002,46.644951140065146,20.222149837133554
435,6183,2601.3,14.213793103448277,5.98
318,8946,3364.48,28.132075471698112,10.580125786163523
517,14611,6395.79,28.261121856866538,12.370967117988394
550,10240,3877.68,18.618181818181817,7.050327272727272
314,5866,2477.32,18.681528662420384,7.889554140127389
835,23183,10071.62,27.764071856287426,12.061820359281437
355,6656,2806.32,18.749295774647887,7.90512676056338
437,31192,11937.579999999998,71.37757437070938,27.31711670480549
608,43365,18332.4,71.32401315789474,30.151973684210528
474,6648,2489.52,14.025316455696203,5.252151898734177
465,23730,10232.1,51.03225806451613,22.004516129032258
774,17590,7570.5,22.72609819121447,9.781007751937985
400,9366,4030.8500000000004,23.415,10.077125
504,33729,12801.22,66.92261904761905,25.39924603174603
676,46767,19739.04,69.1819526627219,29.19976331360947
693,39405,14692.039999999999,56.86147186147186,21.20063492063492
533,29706,12798.78,55.73358348968105,24.012720450281428
994,65566,28068.8,65.96177062374245,28.238229376257543
607,33819,14371.3,55.71499176276771,23.67594728171334
326,14912,7218.56,45.74233128834356,22.142822085889573
712,30012,11392.46,42.151685393258425,16.00064606741573
624,26044,11159.359999999999,41.73717948717949,17.88358974358974
396,16690,7253.32,42.14646464646464,18.316464646464645
620,20660,8694.199999999999,33.32258064516129,14.02290322580645
640,27040,11616.96,42.25,18.1515
206,8597,3685.36,41.73300970873787,17.890097087378642
508,18889,6118.4,37.18307086614173,12.044094488188975
640,26600,11278.48,41.5625,17.622625
322,12118,4646.72,37.63354037267081,14.43080745341615
815,26320,11338.599999999999,32.29447852760736,13.912392638036808
652,27408,11688.239999999998,42.03680981595092,17.926748466257667
156,8194,3511.7200000000003,52.52564102564103,22.511025641025643
477,22863,7550.46,47.930817610062896,15.829056603773585
508,23995,9130.7,47.23425196850393,17.9738188976378
390,18610,6986.05,47.717948717948715,17.91294871794872
746,27868,10634.96,37.35656836461126,14.255978552278819
550,28593,10620.509999999998,51.987272727272725,19.31001818181818
200,9382,3953.6800000000003,46.91,19.7684
474,28866,9579.6,60.89873417721519,20.21012658227848
446,24414,9378.3,54.73991031390135,21.02757847533632
358,15088,5715.85,42.14525139664804,15.966061452513967
765,39753,14901.349999999999,51.96470588235294,19.478888888888886
524,29533,11265.779999999999,56.36068702290076,21.499580152671754
277,11592,4983.96,41.848375451263536,17.992635379061372
856,47990,16154.279999999999,56.06308411214953,18.87182242990654
564,28424,10722.1,50.39716312056738,19.01081560283688
452,20919,7974.44,46.280973451327434,17.642566371681415
800,38005,14420.9,47.50625,18.026125
564,28641,10922.49,50.78191489361702,19.366117021276594
648,54668,23637.440000000002,84.3641975308642,36.47753086419753
1120,108549,35770.77,96.91875,31.938187499999998
1021,62221,23813.91,60.94123408423115,23.324103819784526
862,64790,25096.179999999997,75.16241299303944,29.113897911832943
1240,64419,24462.75,51.950806451612905,19.728024193548386
1047,77766,29280.68,74.27507163323783,27.96626552053486
954,80568,34345.44,84.45283018867924,36.00150943396227
954,93462,30580.2,97.96855345911949,32.054716981132074
1113,93982,35752.22,84.44025157232704,32.12238993710692
886,70711,27133.609999999997,79.80925507900677,30.62484198645598
1403,110275,42466.7,78.59942979330008,30.268496079828935
1034,87104,33189.58,84.23984526112186,32.098239845261126
689,45278,19336.96,65.7155297532656,28.065253991291726
411,28451,9566.960000000001,69.22384428223845,23.277274939172752
1264,95580,37043.16,75.61708860759494,29.306297468354433
672,44242,16566.82,65.83630952380952,24.65300595238095
1256,105864,39511.68,84.28662420382166,31.458343949044586
1060,69510,26722.399999999998,65.5754716981132,25.209811320754714
361,20618,8765.98,57.11357340720222,24.282493074792242
408,17302,5610.96,42.40686274509804,13.75235294117647
730,37766,14106.34,51.73424657534247,19.323753424657536
314,14904,5661.6,47.46496815286624,18.030573248407645
721,33178,12274.82,46.01664355062413,17.024715672676837
408,19412,7388.29,47.57843137254902,18.108553921568628
468,24045,10339.5,51.37820512820513,22.09294871794872
578,32133,10784.61,55.59342560553633,18.658494809688584
846,42598,15888.99,50.35224586288416,18.781312056737587
520,22065,8341.11,42.43269230769231,16.040596153846156
571,21327,8067.61,37.350262697022764,14.128914185639228
550,25719,9668.35,46.761818181818185,17.578818181818182
681,46673,20160.92,68.5359765051395,29.604875183553595
864,64069,21191.73,74.15393518518519,24.52746527777778
1047,49334,18969.86,47.119388729703914,18.118299904489017
730,37242,14118.27,51.016438356164386,19.34009589041096
938,39947,14947.97,42.58742004264392,15.936002132196162
755,31615,12212.13,41.87417218543046,16.175006622516555
765,56054,23972.66,73.27320261437909,31.33681045751634
949,73251,23749.6,77.18756585879873,25.025922023182297
1201,84994,32283.82,70.76935886761032,26.880782681099085
858,56826,21197.0,66.23076923076923,24.705128205128204
1163,71693,27386.64,61.64488392089424,23.548271711092003
908,58819,22247.989999999998,64.77863436123349,24.502191629955945
441,30668,10022.1,69.54195011337869,22.725850340136056
702,30123,8432.01,42.91025641025641,12.011410256410256
477,20301,7850.1,42.55974842767296,16.457232704402518
730,23920,10082.76,32.76712328767123,13.812000000000001
707,30087,13059.18,42.55586987270156,18.47125884016973
202,10540,3986.7199999999993,52.17821782178218,19.736237623762374
356,14988,4953.22,42.10112359550562,13.913539325842697
204,8573,3271.1499999999996,42.02450980392157,16.03504901960784
80,2983,1263.56,37.2875,15.7945
760,31685,18292.11,41.69078947368421,24.068565789473684
275,9039,3870.7799999999997,32.86909090909091,14.075563636363636
881,50251,17730.309999999998,57.038592508513055,20.12520998864926
1842,100796,31856.38,54.720955483170464,17.294451682953312
1663,87989,31880.61,52.909801563439565,19.170541190619364
840,41821,17337.149999999998,49.786904761904765,20.639464285714283
3814,209159,116793.07,54.83980073413739,30.622199790246462
1397,64448,26283.26,46.13314244810308,18.81407301360057
1476,89080,32738.03,60.35230352303523,22.180237127371274
2274,144428,45835.24,63.512752858399296,20.156218117854
2036,106873,38467.06,52.49165029469548,18.89344793713163
1324,67421,28051.01,50.92220543806646,21.18656344410876
3624,224272,125087.36,61.88520971302428,34.51637969094923
1557,79345,32956.08,50.960179833012205,21.166396917148365
238,11301,3229.08,47.483193277310924,13.567563025210085
403,14818,4824.32,36.76923076923077,11.971017369727047
406,15048,4974.72,37.064039408866996,12.253004926108375
159,5209,1466.67,32.76100628930818,9.22433962264151
716,26708,8752.44,37.30167597765363,12.224078212290504
398,11121,3063.06,27.94221105527638,7.696130653266332
200,8420,2765.45,42.1,13.82725
367,12099,5263.9800000000005,32.967302452316076,14.343269754768393
244,9201,3029.41,37.709016393442624,12.41561475409836
79,2197,947.58,27.810126582278482,11.994683544303799
795,29070,9557.5,36.56603773584906,12.022012578616351
330,9420,2648.4,28.545454545454547,8.025454545454545
120,5080,1705.5,42.333333333333336,14.2125
284,9207,3969.28,32.41901408450704,13.976338028169014
239,7961,2984.5499999999997,33.30962343096234,12.48765690376569
41,1142,491.2,27.853658536585368,11.980487804878049
712,23405,8838.97,32.872191011235955,12.414283707865168
282,6500,2807.4,23.04964539007092,9.955319148936171
80,3405,1097.4,42.5625,13.717500000000001
310,10210,4344.4,32.935483870967744,14.014193548387096
198,6351,2427.25,32.07575757575758,12.258838383838384
80,2234,960.46,27.925,12.00575
668,22123,8499.05,33.118263473053894,12.72312874251497
205,4693,1994.96,22.89268292682927,9.731512195121951
275,13163,4325.5,47.86545454545455,15.729090909090909
474,24059,10305.08,50.757383966244724,21.74067510548523
282,11838,4391.12,41.97872340425532,15.571347517730496
245,9093,3925.7400000000002,37.114285714285714,16.02342857142857
742,35327,13612.15,47.610512129380055,18.34521563342318
320,12260,5270.0,38.3125,16.46875
324,15357,5042.04,47.398148148148145,15.561851851851852
557,28854,12291.130000000001,51.80251346499102,22.066660682226214
495,20865,7966.349999999999,42.15151515151515,16.093636363636364
330,12160,5300.8,36.84848484848485,16.063030303030303
864,40321,15077.75,46.667824074074076,17.451099537037038
364,13903,5988.81,38.19505494505494,16.452774725274725
356,16454,5322.0599999999995,46.21910112359551,14.949606741573032
652,32967,13870.16,50.56288343558282,21.273251533742332
520,21594,8129.01,41.526923076923076,15.632711538461539
318,12006,5171.52,37.75471698113208,16.262641509433962
915,43005,16017.169999999998,47.0,17.50510382513661
393,14511,6198.3,36.9236641221374,15.77175572519084
196,9124,2965.5,46.55102040816327,15.130102040816327
483,24671,10757.12,51.07867494824016,22.271469979296068
527,21888,8222.67,41.53320683111954,15.602789373814042
236,8806,3750.88,37.313559322033896,15.893559322033898
875,40993,15617.65,46.84914285714286,17.848742857142856
410,15400,6664.0,37.5609756097561,16.253658536585366
160,7390,2423.91,46.1875,15.1494375
322,16639,7118.56,51.67391304347826,22.107329192546587
360,14903,5576.49,41.397222222222226,15.49025
159,6013,2610.2200000000003,37.81761006289308,16.416477987421384
664,31236,11781.539999999999,47.04216867469879,17.74328313253012
202,7499,3184.01,37.12376237623762,15.762425742574258
117,6465,2071.6,55.256410256410255,17.705982905982903
324,19813,8457.6,61.151234567901234,26.103703703703705
324,15160,5744.16,46.79012345679013,17.72888888888889
121,5728,2444.15,47.33884297520661,20.199586776859505
582,29787,11423.609999999999,51.18041237113402,19.628195876288657
159,7505,3206.6,47.20125786163522,20.167295597484276
280,15675,5138.47,55.982142857142854,18.35167857142857
435,26312,11231.92,60.48735632183908,25.820505747126436
362,17108,6484.799999999999,47.25966850828729,17.91381215469613
326,15232,6632.8,46.7239263803681,20.34601226993865
550,30425,11674.25,55.31818181818182,21.22590909090909
352,16588,7191.08,47.125,20.429204545454546
367,20342,6810.02,55.427792915531334,18.55591280653951
521,31885,13688.830000000002,61.19961612284069,26.274145873320542
480,22284,8331.18,46.425,17.356625
367,16988,7185.74,46.28882833787466,19.57967302452316
795,44970,17140.2,56.56603773584906,21.560000000000002
437,20748,8928.18,47.47826086956522,20.430617848970254
781,34677,12857.67,44.40076824583867,16.463085787451984
921,32039,16952.46,34.787187839305105,18.40657980456026
906,31529,11958.25,34.80022075055188,13.198951434878587
748,22267,9659.35,29.768716577540108,12.913569518716578
1156,39998,16761.5,34.60034602076124,14.499567474048442
914,22661,9699.44,24.793216630196937,10.612078774617068
889,44261,16602.67,49.78740157480315,18.67566929133858
1016,35344,18773.6,34.78740157480315,18.47795275590551
813,28267,10724.41,34.76875768757687,13.191156211562115
794,27452,9072.15,34.5743073047859,11.425881612090679
1238,43067,18121.0,34.7875605815832,14.637318255250404
844,20762,8887.85,24.599526066350712,10.530627962085308
806,35546,13405.83,44.101736972704714,16.632543424317618
914,31423,16497.74,34.37964989059081,18.05004376367615
910,31220,11867.8,34.30769230769231,13.04153846153846
719,21137,6807.66,29.39777468706537,9.468233657858136
1285,44445,21137.1,34.5875486381323,16.449105058365756
906,22469,6181.97,24.800220750551876,6.823366445916115
813,40086,15355.5,49.306273062730625,18.887453874538746
984,39151,20635.13,39.78760162601626,20.970660569105693
857,29813,11115.23,34.787631271878645,12.969929988331389
780,22859,7489.5,29.306410256410256,9.601923076923077
1258,43464,20679.48,34.550079491255964,16.438378378378378
857,21243,5878.59,24.787631271878645,6.859498249708285
896,48887,18668.65,54.56138392857143,20.835546875000002
1000,59800,31080.0,59.8,31.08
938,45960,16932.0,48.997867803837956,18.051172707889126
857,38201,12399.42,44.57526254375729,14.468401400233372
1327,65786,30957.3,49.574981160512436,23.328786737000755
935,41235,11341.95,44.101604278074866,12.130427807486631
945,60840,22503.0,64.38095238095238,23.812698412698413
1175,81000,42775.0,68.93617021276596,36.40425531914894
1000,49800,18410.0,49.8,18.41
968,47746,15860.7,49.324380165289256,16.385020661157025
1323,71672,33783.93,54.17384731670446,25.535850340136054
984,48573,13223.779999999999,49.36280487804878,13.438800813008129
1040,67360,25112.0,64.76923076923077,24.146153846153847
1219,84354,44592.6,69.19934372436423,36.58129614438064
1170,69660,26573.4,59.53846153846154,22.712307692307693
977,53129,17199.18,54.37973387922211,17.604073694984645
1461,94343,45197.37,64.57426420260096,30.935913757700206
1073,58023,15897.029999999999,54.07548928238583,14.815498602050326
975,52725,19716.0,54.07692307692308,20.22153846153846
1203,71624,37585.64,59.537822111388195,31.243258520365753
1143,67122,25329.78,58.724409448818896,22.1607874015748
1008,45127,14665.82,44.76884920634921,14.549424603174604
1451,93337,44427.090000000004,64.32598208132323,30.618256374913855
1056,56925,15963.75,53.90625,15.1171875
875,43400,16114.0,49.6,18.416
1032,56064,29238.4,54.325581395348834,28.331782945736435
1048,51954,19575.42,49.57442748091603,18.678835877862593
910,36190,11676.0,39.76923076923077,12.830769230769231
1312,71012,33858.21,54.125,25.8065625
921,36448,10154.720000000001,39.57437567861021,11.025754614549404
839,45578,17229.94,54.32419547079857,20.53628128724672
1000,59100,31440.0,59.1,31.44
1008,44736,16968.0,44.38095238095238,16.833333333333332
826,36466,11661.4,44.14769975786925,14.117917675544794
1219,65825,31451.25,53.99917965545529,25.800861361771943
851,37591,10407.99,44.17273795534665,12.230305522914218
921,63686,23842.42,69.14875135722042,25.887535287730724
1031,77119,40541.22,74.80019398642095,39.322230843840934
938,42022,15534.9,44.79957356076759,16.56172707889126
975,53175,17383.5,54.53846153846154,17.82923076923077
1203,64775,30816.75,53.84455527847049,25.616583541147133
897,39961,10858.85,44.549609810479375,12.105741360089187
1000,69100,25670.0,69.1,25.67
1103,81129,42114.9,73.55303717135087,38.18213961922031
1094,65202,24090.9,59.59963436928702,22.0209323583181
969,57946,19100.7,59.79979360165119,19.711764705882352
1365,94680,45520.5,69.36263736263736,33.348351648351645
1040,61540,16589.0,59.17307692307692,15.950961538461538
224,9981,3788.33,44.558035714285715,16.912187499999998
347,12001,5061.76,34.585014409221905,14.587204610951009
349,11993,3929.42,34.363896848137536,11.259083094555875
158,4674,1540.8,29.582278481012658,9.751898734177216
603,20849,7719.549999999999,34.575456053067995,12.801907131011607
349,8725,2802.5,25.0,8.030085959885387
221,10957,4055.7499999999995,49.57918552036199,18.35180995475113
355,12185,5258.0,34.32394366197183,14.811267605633804
226,7859,2583.12,34.77433628318584,11.429734513274337
125,4325,1413.0,34.6,11.304
677,23543,8756.85,34.775480059084195,12.934785819793206
293,7257,2372.94,24.7679180887372,8.098771331058021
156,7707,2916.0,49.40384615384615,18.692307692307693
284,11183,4756.99,39.37676056338028,16.749964788732395
250,9850,3177.0,39.4,12.708
98,3384,1121.46,34.53061224489796,11.443469387755103
619,24636,9299.64,39.79967689822294,15.023651050080774
284,8343,2694.06,29.37676056338028,9.48612676056338
129,7624,2847.04,59.10077519379845,22.070077519379844
286,14178,6051.84,49.57342657342657,21.16027972027972
192,7638,2471.58,39.78125,12.8728125
95,3305,1079.9,34.78947368421053,11.367368421052632
563,22294,8275.24,39.59857904085258,14.698472468916519
195,5805,1872.0,29.76923076923077,9.6
163,8812,3374.8999999999996,54.061349693251536,20.70490797546012
318,18944,8011.4400000000005,59.57232704402516,25.193207547169813
260,12700,4215.0,48.84615384615385,16.21153846153846
126,5618,1853.1,44.58730158730159,14.707142857142857
634,37762,14184.14,59.5615141955836,22.372460567823342
221,9853,3193.26,44.58371040723982,14.449140271493214
226,9966,3697.2,44.097345132743364,16.35929203539823
419,22575,9641.0,53.87828162291169,23.009546539379475
320,12730,4092.0,39.78125,12.7875
224,7693,2543.1,34.34375,11.353125
635,28035,10421.099999999999,44.1496062992126,16.411181102362203
254,8728,2843.04,34.36220472440945,11.193070866141731
252,12548,4672.08,49.79365079365079,18.54
469,25607,10890.46,54.59914712153518,23.22059701492537
381,17064,5653.8,44.78740157480315,14.839370078740158
219,8672,2818.96,39.598173515981735,12.871963470319635
704,34738,12954.48,49.34375,18.40125
286,11257,3647.94,39.36013986013986,12.755034965034966
221,10912,4057.02,49.37556561085973,18.35755656108597
438,23914,10032.0,54.598173515981735,22.904109589041095
378,16776,5524.2,44.38095238095238,14.614285714285714
258,10204,3347.7200000000003,39.55038759689923,12.975658914728683
656,32669,12268.619999999999,49.80030487804878,18.70216463414634
290,11340,3636.0,39.10344827586207,12.537931034482758
192,8472,3223.5,44.125,16.7890625
290,14240,5995.0,49.10344827586207,20.67241379310345
355,14120,4548.0,39.774647887323944,12.811267605633804
189,6576,2105.4,34.79365079365079,11.139682539682541
613,27171,10089.449999999999,44.32463295269168,16.459135399673734
228,7821,2515.9,34.30263157894737,11.034649122807018
163,8926,3370.3399999999997,54.760736196319016,20.67693251533742
320,18849,8117.1,58.903125,25.3659375
325,14325,4666.5,44.07692307692308,14.358461538461539
161,7173,2384.1,44.5527950310559,14.80807453416149
504,27615,10283.009999999998,54.791666666666664,20.402797619047615
192,8556,2747.4,44.5625,14.309375000000001
195,11655,4371.3,59.76923076923077,22.416923076923077
315,20214,8482.1,64.17142857142858,26.92730158730159
313,13833,4434.03,44.194888178913736,14.166230031948881
219,9767,3194.98,44.598173515981735,14.588949771689498
504,27511,10400.529999999999,54.58531746031746,20.635972222222218
252,11226,3710.94,44.54761904761905,14.725952380952382
250,14800,5460.0,59.2,21.84
375,24299,10295.6,64.79733333333333,27.454933333333333
375,18375,5951.25,49.0,15.87
250,12250,4012.5,49.0,16.05
640,38120,14235.2,59.5625,22.2425
323,15785,5129.7,48.869969040247675,15.881424148606811
1452,54259,18456.96,37.36845730027548,12.711404958677685
2227,72753,39682.310000000005,32.668612483161205,17.81872923215088
3087,95511,39218.65,30.93974732750243,12.704454162617429
1876,55842,28734.18,29.766524520255864,15.316727078891258
3128,72315,29557.0,23.118606138107417,9.449168797953964
2282,59362,24354.53,26.013146362839613,10.672449605609115
3595,147637,59807.76,41.0673157162726,16.636372739916553
6055,261533,156797.39,43.19289843104872,25.89552270850537
6006,246859,114375.48999999999,41.1020646020646,19.043538128538128
4156,159283,89072.53000000001,38.32603464870068,21.432273820981717
6028,213305,99268.60999999999,35.385700066357,16.467918049104178
6174,241667,113476.81999999999,39.142695173307416,18.379789439585355
2690,125549,53648.229999999996,46.6724907063197,19.943579925650557
4063,210397,132181.26,51.7836573960128,32.53292148658627
3645,137073,64161.079999999994,37.605761316872425,17.602491083676266
2361,113720,65792.12000000001,48.16603134265142,27.86620923337569
3955,149002,69978.34999999999,37.67433628318584,17.693640960809102
3297,151112,71016.68999999999,45.83318168031544,21.539790718835302
1665,61350,20155.66,36.846846846846844,12.105501501501502
2254,74172,39554.9,32.90683229813665,17.548757763975157
1394,44812,16990.989999999998,32.146341463414636,12.188658536585365
1013,33363,16182.75,32.934846989141164,15.97507403751234
2753,70985,27050.6,25.784598619687614,9.825862695241554
1087,35629,13415.67,32.77736890524379,12.341922723091077
4732,198576,64599.51,41.96449704142012,13.651629332206255
7062,294470,156237.21,41.69781931464174,22.123649107901443
8749,348550,131148.8,39.83883872442565,14.990147445422332
5463,202740,97371.77,37.111477210324,17.82386417719202
7412,249492,94067.79,33.6605504587156,12.691283054506206
6595,227752,86224.65,34.53404094010614,13.074245640636844
2962,126015,41406.36,42.5438892640108,13.979189736664416
3949,198195,105174.68000000001,50.188655355786274,26.633243859204864
2582,107623,40194.119999999995,41.68202943454686,15.567048799380323
3032,131693,62811.21,43.434366754617415,20.71609828496042
2681,113174,43600.619999999995,42.21335322640806,16.262819843342037
4413,190002,71554.53,43.055064581917065,16.21448674371176
2067,85878,28548.0,41.54716981132076,13.81132075471698
2853,147942,78660.02,51.85488958990536,27.570984928145812
3017,127047,48826.35,42.110374544249254,16.183742127941663
2200,102888,49329.22,46.767272727272726,22.422372727272727
2925,122906,46502.52,42.0191452991453,15.898297435897435
2715,126295,47861.689999999995,46.51749539594844,17.62861510128913
1217,56440,12579.18,46.37633525061627,10.336220213640098
1019,47315,15494.4,46.43277723258096,15.20549558390579
1248,46653,17418.65,37.38221153846154,13.957251602564103
1263,57675,21810.460000000003,45.665083135391924,17.268772763262078
1527,56546,16547.0,37.030779305828425,10.836280288146693
2368,77349,38081.0,32.664273648648646,16.08150337837838
3193,104128,37829.5,32.6113373003445,11.847635452552458
1345,44131,19961.12,32.811152416356876,14.840981412639405
3254,75363,27166.01,23.160110633066996,8.348497234173324
2393,67196,24266.43,28.08023401587965,10.140589218554116
3797,176275,62731.55,46.42480905978404,16.52134579931525
6297,302998,168142.05000000002,48.117833889153566,26.701929490233447
6119,276253,113822.78,45.14675600588331,18.601532930217356
4310,166812,83860.77,38.703480278422276,19.457255220417636
6164,246806,101363.70999999999,40.03990914990266,16.444469500324463
6354,273088,114503.01,42.9789109222537,18.020618508026438
2988,153098,58248.89,51.23761713520749,19.494273761713522
4391,248984,144281.88,56.70325666135277,32.85854702801184
3839,168058,70886.64,43.77650429799427,18.46487106017192
3252,176980,93029.43000000001,54.42189421894219,28.606835793357934
4118,184271,83851.54,44.74769305488101,20.36220009713453
3469,184401,79164.28,53.156817526664746,22.820490054770826
247,10453,4569.7,42.31983805668016,18.50080971659919
640,23908,7867.8,37.35625,12.2934375
578,21662,8333.35,37.477508650519034,14.41756055363322
326,12302,4615.72,37.736196319018404,14.158650306748466
557,15762,5912.999999999999,28.29802513464991,10.615798922800716
560,21350,8135.049999999999,38.125,14.526874999999999
596,19717,7459.35,33.08221476510067,12.515687919463089
730,17076,9049.380000000001,23.39178082191781,12.396410958904111
564,21116,8101.66,37.43971631205674,14.364645390070923
480,9141,3851.46,19.04375,8.023875
720,20259,7631.91,28.1375,10.599874999999999
561,20612,7599.88,36.741532976827095,13.547023172905526
465,17370,6633.0,37.354838709677416,14.264516129032257
640,17840,9531.8,27.875,14.8934375
557,15666,6026.999999999999,28.125673249551166,10.820466786355475
398,9429,4019.87,23.690954773869347,10.100175879396984
1066,29532,12534.24,27.703564727954973,11.758198874296435
652,12256,4681.6,18.79754601226994,7.1803680981595095
437,14179,5315.75,32.44622425629291,12.164187643020595
648,15408,8027.2,23.77777777777778,12.387654320987654
530,12695,4722.65,23.952830188679247,8.91066037735849
395,7310,3140.3,18.50632911392405,7.9501265822784815
1000,27517,11728.3,27.517,11.728299999999999
530,7317,2776.07,13.80566037735849,5.237867924528302
465,17535,6758.7,37.70967741935484,14.53483870967742
648,27375,14766.220000000001,42.245370370370374,22.787376543209877
604,16995,6555.429999999999,28.137417218543046,10.853360927152316
441,10317,4428.780000000001,23.39455782312925,10.042585034013607
1072,35174,14866.76,32.8115671641791,13.868246268656717
557,13271,5074.48,23.825852782764812,9.110377019748652
640,20840,7724.5599999999995,32.5625,12.069624999999998
915,34780,18203.2,38.01092896174863,19.894207650273223
644,15064,5767.5199999999995,23.391304347826086,8.955776397515526
640,11768,4984.4,18.3875,7.788124999999999
1040,28964,12277.2,27.85,11.805000000000001
668,12349,4661.33,18.486526946107784,6.978038922155688
693,22891,8580.01,33.03174603174603,12.380966810966811
954,36228,19295.4,37.9748427672956,20.225786163522013
892,24780,9421.8,27.780269058295964,10.562556053811658
668,15318,6535.06,22.931137724550897,9.783023952095808
1272,42560,18146.24,33.459119496855344,14.265911949685536
770,18170,6909.38,23.5974025974026,8.97322077922078
564,16052,6053.429999999999,28.46099290780142,10.733031914893616
861,28207,14937.66,32.760743321718934,17.349198606271777
835,27841,10629.67,33.34251497005988,12.73014371257485
600,11155,4832.99,18.591666666666665,8.054983333333332
1201,39645,16996.62,33.00999167360533,14.152056619483762
721,20411,7820.67,28.309292649098474,10.846976421636615
527,9996,3858.84,18.967741935483872,7.322277039848197
652,15256,8197.52,23.39877300613497,12.572883435582822
730,17058,6340.959999999999,23.367123287671234,8.686246575342464
524,4907,2106.2200000000003,9.364503816793894,4.019503816793893
1047,29645,12708.32,28.314231136580705,12.137841451766953
546,5054,1943.2,9.256410256410257,3.558974358974359
443,12357,4754.0,27.89390519187359,10.731376975169301
644,20827,10952.86,32.340062111801245,17.00754658385093
632,11748,4489.2,18.588607594936708,7.103164556962025
441,8090,3514.52,18.34467120181406,7.969433106575964
949,26918,11637.720000000001,28.364594309799788,12.26314014752371
477,8823,3389.67,18.49685534591195,7.10622641509434
564,20993,7947.73,37.22163120567376,14.091719858156027
721,30638,16324.35,42.49375866851595,22.641262135922332
644,12064,4536.16,18.732919254658384,7.043726708074534
612,11507,4876.17,18.802287581699346,7.967598039215686
864,24451,10321.4,28.29976851851852,11.946064814814815
545,10165,3892.3199999999997,18.65137614678899,7.141871559633027
636,23604,9100.68,37.113207547169814,14.309245283018868
795,32679,17015.6,41.10566037735849,21.40327044025157
815,22800,8810.2,27.975460122699385,10.810061349693253
648,18016,7598.88,27.80246913580247,11.726666666666667
1134,42616,18635.89,37.58024691358025,16.433765432098763
716,19837,7397.389999999999,27.705307262569832,10.331550279329608
355,19986,6553.82,56.29859154929577,18.461464788732393
514,24097,9041.9,46.88132295719844,17.59124513618677
527,24674,10531.82,46.819734345351044,19.98447817836812
281,12012,3844.6,42.74733096085409,13.681850533807829
829,38551,16559.71,46.50301568154403,19.97552472858866
507,18906,6303.18,37.289940828402365,12.432307692307694
356,18225,6986.97,51.193820224719104,19.6263202247191
517,22025,9583.849999999999,42.601547388781434,18.537427466150866
410,19020,8073.6,46.390243902439025,19.69170731707317
243,9060,3392.4,37.28395061728395,13.960493827160494
966,45144,19457.16,46.732919254658384,20.14198757763975
486,18486,6156.24,38.03703703703704,12.66716049382716
278,14038,5329.5199999999995,50.49640287769784,19.17093525179856
451,18439,8034.639999999999,40.88470066518847,17.815166297117514
400,17070,8178.3,42.675,20.44575
202,7538,2888.3199999999997,37.31683168316832,14.298613861386137
872,37248,17957.8,42.71559633027523,20.59380733944954
437,14198,5394.47,32.48970251716247,12.344324942791763
241,12361,4691.639999999999,51.29045643153527,19.46738589211618
480,20700,8845.2,43.125,18.427500000000002
349,14913,7071.49,42.730659025787965,20.26214899713467
244,9084,3492.0,37.22950819672131,14.311475409836065
830,34282,16397.57,41.30361445783132,19.75610843373494
364,11805,4573.25,32.43131868131868,12.563873626373626
438,24646,9352.46,56.269406392694066,21.35264840182648
640,38840,16738.4,60.6875,26.153750000000002
449,23299,11190.99,51.89086859688196,24.92425389755011
398,18810,7108.3,47.26130653266332,17.860050251256283
901,51166,24550.86,56.78801331853496,27.248457269700335
471,22227,8254.74,47.19108280254777,17.525987261146497
